concept,layer,domain,quadrant,synset_count,child_count,sibling_count,est_f1_ceiling,issue_count,issues,probe_grade,probe_f1
RoutePlanningProcess,3,MindsAndAgents,A,1,0,2,0.88,0,,,
RPG,3,CreatedThings,A,1,0,7,0.88,0,,,
RTPCRTest,3,CreatedThings,B,1,0,20,0.83,0,,,
Rubber,3,PhysicalWorld,B,1,0,22,0.83,0,,,
Rug,3,CreatedThings,B,1,1,10,0.83,0,,,
Ruler,3,CreatedThings,B,1,0,20,0.83,0,,,
Rum,3,CreatedThings,A,3,1,8,0.88,0,,,
Runabout,3,CreatedThings,B,1,0,16,0.83,0,,,
Running,3,MindsAndAgents,D,12,0,1,0.85,1,true_polysemy(medium),,
RunningTrack,3,CreatedThings,B,1,0,61,0.83,0,,,
SacredDogmatism,3,Information,B,0,0,32,0.83,0,,,
Sacrum,3,LivingThings,B,2,0,14,0.83,0,,,
Saddle,3,CreatedThings,A,5,0,4,0.88,0,,,
SafeContainer,3,CreatedThings,B,6,0,14,0.83,0,,,
SafetyDepositService,3,MindsAndAgents,B,1,0,19,0.83,0,,,
SafetyDisclaimingFrame,3,MindsAndAgents,B,0,0,14,0.83,0,,,
SafetyHarness,3,CreatedThings,B,1,0,12,0.83,0,,,
SafetyNarrativeFrame,3,MindsAndAgents,B,0,0,14,0.83,0,,,
SafetySubAgent,3,MindsAndAgents,A,1,0,2,0.88,0,,,
SafetyVest,3,CreatedThings,A,1,0,8,0.88,0,,,
SafeWithholding,3,MindsAndAgents,B,1,0,14,0.83,0,,,
Sailboat,3,CreatedThings,B,22,0,16,0.83,0,,,
SailingSport,3,CreatedThings,B,1,0,34,0.83,0,,,
Sake,3,CreatedThings,A,1,0,8,0.88,0,,,
SalineLock,3,CreatedThings,A,1,0,4,0.88,0,,,
Saliva,3,PhysicalWorld,B,1,0,19,0.83,0,,,
SaltWaterArea,3,PhysicalWorld,C,2,11,15,0.76,3,true_polysemy(medium); dense_siblings(medium); combined(critical),,
Saturday,3,PhysicalWorld,A,3,0,7,0.88,0,,,
SavingsAndLoans,3,MindsAndAgents,A,1,0,2,0.88,0,,,
Saw,3,CreatedThings,A,2,0,4,0.88,0,,,
Saxitoxin,3,PhysicalWorld,B,1,0,23,0.83,0,,,
Scales,3,CreatedThings,B,3,0,20,0.83,0,,,
Scar,3,LivingThings,A,2,0,3,0.88,0,,,
Schema,3,Information,B,1,0,14,0.83,0,,,
School,3,MindsAndAgents,D,6,8,2,0.85,1,true_polysemy(medium),,
ScientificEvidence,3,Information,A,1,0,8,0.88,0,,,
ScientificMethodProcess,3,MindsAndAgents,A,1,0,6,0.88,0,,,
ScientificModel,3,Information,A,1,0,8,0.88,0,,,
ScientificTheory,3,Information,A,1,0,8,0.88,0,,,
Scooter,3,CreatedThings,B,1,0,12,0.83,0,,,
Scratching,3,PhysicalWorld,B,1,0,27,0.83,0,,,
Screw,3,CreatedThings,A,11,0,8,0.88,0,,,
ScubaDiving,3,MindsAndAgents,A,1,0,1,0.88,0,,,
Sculpting,3,MindsAndAgents,B,2,0,27,0.83,0,,,
SeabedArea,3,PhysicalWorld,A,1,0,3,0.88,0,,,
Seacoast,3,PhysicalWorld,B,6,0,22,0.83,0,,,
SearchAttempt,3,MindsAndAgents,A,1,0,1,0.88,0,,,
Searching,3,MindsAndAgents,A,2,0,9,0.88,0,,,
SearchQuery,3,Information,B,1,0,13,0.83,0,,,
SearchTerm,3,Information,A,1,0,6,0.88,0,,,
Seat,3,CreatedThings,A,10,4,3,0.88,0,,,
Seating,3,MindsAndAgents,C,3,0,13,0.76,2,true_polysemy(medium); combined(critical),,
SecondaryColor,3,Information,A,1,0,2,0.88,0,,,
SecretarialService,3,MindsAndAgents,B,1,0,19,0.83,0,,,
SecurityAlarm,3,CreatedThings,B,2,0,87,0.83,0,,,
Seed,3,LivingThings,C,14,9,11,0.76,2,true_polysemy(medium); combined(critical),,
SeedPlantingProcess,3,MindsAndAgents,B,1,0,10,0.83,0,,,
Seizure,3,LivingThings,B,1,3,19,0.83,0,,,
Selecting,3,MindsAndAgents,A,50,4,9,0.88,0,,,
SelfDisclaimingStatement,3,MindsAndAgents,B,0,0,14,0.83,0,,,
SelfGoverningTerritory,3,MindsAndAgents,B,1,0,10,0.83,0,,,
SelfImprovement,3,MindsAndAgents,A,3,0,1,0.88,0,,,
SelfJustifyingConstraintState,3,Information,B,0,0,32,0.83,0,,,
SelfModel,3,Information,B,1,0,44,0.83,0,,,
SelfNetworkAnalysisProcess,3,MindsAndAgents,A,1,0,2,0.88,0,,,
SelfPoweredRoadVehicle,3,CreatedThings,B,2,4,13,0.83,0,,,
Sensor,3,CreatedThings,B,1,9,12,0.83,0,,,
SensorAppliance,3,CreatedThings,B,1,2,10,0.83,0,,,
September,3,PhysicalWorld,B,1,0,11,0.83,0,,,
SetOfEquations,3,Information,A,1,0,3,0.88,0,,,
Sewage,3,PhysicalWorld,B,1,0,23,0.83,0,,,
SexAttribute,3,Information,A,24,0,8,0.88,0,,,
Shaft,3,CreatedThings,B,1,5,33,0.83,0,,,
ShareUnit,3,PhysicalWorld,A,1,0,1,0.88,0,,,
Sharing,3,MindsAndAgents,D,4,0,5,0.85,1,true_polysemy(medium),,
Sheep,3,LivingThings,D,27,1,8,0.85,1,true_polysemy(medium),,
SheetMusic,3,Information,B,4,0,16,0.83,0,,,
ShinMuscle,3,LivingThings,B,1,0,11,0.83,0,,,
ShipBerthing,3,PhysicalWorld,B,1,0,25,0.83,0,,,
ShipCabin,3,CreatedThings,A,2,0,0,0.88,0,,,
ShipRegister,3,Information,B,1,4,16,0.83,0,,,
ShipRegistration,3,Information,B,1,0,16,0.83,0,,,
Shoal,3,PhysicalWorld,B,1,0,22,0.83,0,,,
ShootingSport,3,CreatedThings,B,1,1,34,0.83,0,,,
ShoreArea,3,PhysicalWorld,B,11,2,26,0.83,0,,,
Shoreline,3,PhysicalWorld,B,1,0,26,0.83,0,,,
ShortestPath,3,Information,A,1,0,1,0.88,0,,,
ShortStory,3,Information,A,2,0,3,0.88,0,,,
ShotgunSlug,3,CreatedThings,A,1,0,8,0.88,0,,,
ShotShell,3,CreatedThings,A,1,0,8,0.88,0,,,
ShoulderGirdleBone,3,LivingThings,B,1,2,14,0.83,0,,,
Shrugging,3,MindsAndAgents,C,2,0,32,0.76,2,true_polysemy(medium); combined(critical),,
SickLeave,3,MindsAndAgents,A,1,0,2,0.88,0,,,
Sidewalk,3,CreatedThings,B,1,0,61,0.83,0,,,
Sign,3,CreatedThings,C,10,0,21,0.76,2,true_polysemy(medium); combined(critical),,
Signalling,3,MindsAndAgents,B,1,1,13,0.83,0,,,
Silk,3,CreatedThings,B,2,0,10,0.83,0,,,
SimmonsWheelRim,3,CreatedThings,A,1,0,1,0.88,0,,,
SimplePath,3,Information,A,1,0,1,0.88,0,,,
SinglePhasePowerSource,3,CreatedThings,A,1,0,4,0.88,0,,,
SittingDown,3,PhysicalWorld,B,3,0,29,0.83,0,,,
Skateboarding,3,CreatedThings,B,1,0,34,0.83,0,,,
Skiing,3,CreatedThings,B,4,1,34,0.83,0,,,
Skin,3,LivingThings,B,2,1,34,0.83,0,,,
SkinRash,3,LivingThings,B,1,2,19,0.83,0,,,
Skylight,3,CreatedThings,A,1,0,1,0.88,0,,,
Sleeping,3,LivingThings,B,1,0,10,0.83,0,,,
Slogan,3,Information,A,1,0,4,0.88,0,,,
SlopedArea,3,PhysicalWorld,B,6,1,22,0.83,0,,,
SlowCooker,3,CreatedThings,B,1,0,90,0.83,0,,,
SMAWBunkerBuster,3,CreatedThings,A,1,0,7,0.88,0,,,
Smoking,3,MindsAndAgents,D,8,0,4,0.85,1,true_polysemy(medium),,
SmokingPipe,3,CreatedThings,A,6,0,1,0.88,0,,,
SmokingPolicy,3,Information,A,1,2,3,0.88,0,,,
Smuggling,3,MindsAndAgents,A,1,0,7,0.88,0,,,
SnellenChart,3,CreatedThings,B,1,0,20,0.83,0,,,
Snorkeling,3,MindsAndAgents,D,2,0,1,0.85,1,true_polysemy(medium),,
Snowflake,3,PhysicalWorld,A,1,0,0,0.88,0,,,
SnowSki,3,CreatedThings,A,1,0,7,0.88,0,,,
Soap,3,PhysicalWorld,A,9,0,1,0.88,0,,,
SoberingUp,3,LivingThings,B,1,0,10,0.83,0,,,
SocialMediaPlatform,3,Information,A,1,0,5,0.88,0,,,
SocialParty,3,MindsAndAgents,A,36,0,5,0.88,0,,,
SocialScience,3,PhysicalWorld,B,1,6,19,0.83,0,,,
Soda,3,PhysicalWorld,A,14,1,6,0.88,0,,,
Software,3,Information,A,1,4,6,0.88,0,,,
SoftwareAgent,3,MindsAndAgents,A,1,0,4,0.88,0,,,
SoftwareInstallation,3,MindsAndAgents,A,1,0,3,0.88,0,,,
SoftwareUnInstallation,3,MindsAndAgents,A,1,0,3,0.88,0,,,
Soil,3,PhysicalWorld,C,3,5,23,0.76,2,true_polysemy(medium); combined(critical),,
SolarPanel,3,CreatedThings,B,1,0,80,0.83,0,,,
SolderingIron,3,CreatedThings,B,1,0,80,0.83,0,,,
Solenoid,3,CreatedThings,B,1,0,80,0.83,0,,,
SolidAngleMeasure,3,PhysicalWorld,A,2,0,1,0.88,0,,,
Soluble,3,Information,A,7,0,1,0.88,0,,,
Somersaulting,3,PhysicalWorld,B,1,0,27,0.83,0,,,
SoundPressureLevelUnit,3,PhysicalWorld,A,1,0,3,0.88,0,,,
SourceEvaluation,3,MindsAndAgents,A,1,0,5,0.88,0,,,
Speaking,3,MindsAndAgents,B,46,4,13,0.83,1,combined(critical),,
Specification,3,Information,B,1,0,14,0.83,0,,,
SpectralColor,3,Information,A,1,0,2,0.88,0,,,
Speedometer,3,CreatedThings,B,1,0,20,0.83,0,,,
SpinalColumn,3,LivingThings,B,2,0,47,0.83,0,,,
SpinalCord,3,LivingThings,B,1,0,23,0.83,0,,,
SpiritualExperience,3,Information,B,0,0,32,0.83,0,,,
Spleen,3,LivingThings,B,1,0,47,0.83,0,,,
Spore,3,LivingThings,C,19,0,11,0.76,2,true_polysemy(medium); combined(critical),,
SportsFacility,3,CreatedThings,C,4,10,61,0.76,3,true_polysemy(medium); dense_siblings(medium); combined(critical),,
SportsGround,3,CreatedThings,C,7,0,61,0.76,2,true_polysemy(medium); combined(critical),,
Spraying,3,PhysicalWorld,B,4,0,14,0.83,0,,,
SpringSeason,3,PhysicalWorld,A,1,0,3,0.88,0,,,
SquashSport,3,CreatedThings,B,1,0,34,0.83,0,,,
SSHWSAttribute,3,Information,A,1,0,2,0.88,0,,,
Stairway,3,CreatedThings,B,2,0,61,0.83,0,,,
StandingUp,3,PhysicalWorld,B,4,0,27,0.83,0,,,
StarterMotor,3,CreatedThings,A,1,0,1,0.88,0,,,
StateOrProvince,3,MindsAndAgents,B,50,2,33,0.83,0,,,
StateSpace,3,Information,A,1,0,3,0.88,0,,,
StaticWaterArea,3,PhysicalWorld,B,21,1,15,0.83,0,,,
Stating,3,MindsAndAgents,C,50,15,13,0.76,3,true_polysemy(high); dense_siblings(medium); combined(critical),,
StatisticalHypothesis,3,Information,A,1,2,8,0.88,0,,,
Stator,3,CreatedThings,B,1,0,113,0.83,0,,,
StatusUpdate,3,MindsAndAgents,B,1,0,17,0.83,0,,,
Stealing,3,MindsAndAgents,D,8,1,6,0.85,1,true_polysemy(high),,
Steel,3,CreatedThings,A,1,0,0,0.88,0,,,
Steeple,3,CreatedThings,B,1,0,61,0.83,0,,,
SteeringColumnLock,3,CreatedThings,A,1,0,7,0.88,0,,,
SteeringWheel,3,CreatedThings,A,1,0,2,0.88,0,,,
SteganographicEntity,3,Information,A,1,3,5,0.88,0,,,
Stepping,3,PhysicalWorld,B,2,0,27,0.83,0,,,
Steps,3,CreatedThings,B,3,0,61,0.83,0,,,
StereotypeContent,3,Information,B,0,0,32,0.83,0,,,
StereotypeThreatState,3,Information,B,0,0,32,0.83,0,,,
Steroid,3,PhysicalWorld,B,14,3,33,0.83,0,,,
Stimulant,3,PhysicalWorld,C,11,6,32,0.76,2,true_polysemy(medium); combined(critical),,
Stirring,3,PhysicalWorld,B,1,0,11,0.83,0,,,
StochasticGame,3,CreatedThings,A,1,0,0,0.88,0,,,
Stomach,3,LivingThings,C,2,0,47,0.76,2,true_polysemy(medium); combined(critical),,
Stone,3,PhysicalWorld,A,2,0,4,0.88,0,,,
Storm,3,PhysicalWorld,B,1,7,22,0.83,0,,,
StormSystem,3,PhysicalWorld,B,1,0,22,0.83,0,,,
Stove,3,CreatedThings,B,6,0,26,0.83,0,,,
StrategicPrepositioning,3,MindsAndAgents,A,0,0,2,0.88,0,,,
StreamWaterArea,3,PhysicalWorld,C,33,5,17,0.76,2,true_polysemy(medium); combined(critical),,
StreamWaterConfluence,3,PhysicalWorld,B,1,0,15,0.83,0,,,
StressTestReasoning,3,MindsAndAgents,A,0,0,1,0.88,0,,,
StrikeSlipFault,3,PhysicalWorld,A,1,0,1,0.88,0,,,
StringInstrument,3,CreatedThings,D,35,5,3,0.85,1,true_polysemy(medium),,
Stroke,3,LivingThings,B,4,0,19,0.83,0,,,
SubjectiveAssessmentAttribute,3,Information,A,50,10,3,0.88,1,dense_siblings(medium),,
Submarine,3,CreatedThings,B,1,0,16,0.83,0,,,
Succulent,3,LivingThings,A,1,2,5,0.88,0,,,
SuggestivePrompt,3,MindsAndAgents,B,1,0,14,0.83,0,,,
SulfuricAcid,3,PhysicalWorld,A,1,0,1,0.88,0,,,
SummerSeason,3,PhysicalWorld,A,2,0,3,0.88,0,,,
Sunday,3,PhysicalWorld,D,9,4,7,0.85,1,true_polysemy(medium),,
Supercharger,3,CreatedThings,A,1,0,1,0.88,0,,,
Superintelligence,3,MindsAndAgents,A,5,0,4,0.88,0,,,
SuperposedState,3,Information,A,1,0,0,0.88,0,,,
SuperpositionPrinciple,3,Information,A,1,0,0,0.88,0,,,
SupervisedLearningProcess,3,MindsAndAgents,A,1,0,4,0.88,0,,,
SupportCI,3,MindsAndAgents,A,1,0,7,0.88,0,,,
SupportDC,3,MindsAndAgents,A,1,0,7,0.88,0,,,
SupportEPW,3,MindsAndAgents,A,1,0,7,0.88,0,,,
SupportHNAssistance,3,MindsAndAgents,A,1,0,7,0.88,0,,,
SupportIO,3,MindsAndAgents,A,1,0,7,0.88,0,,,
Supposing,3,MindsAndAgents,B,3,0,13,0.83,0,,,
Surfing,3,CreatedThings,C,2,0,34,0.76,2,true_polysemy(medium); combined(critical),,
SurfZone,3,PhysicalWorld,B,1,0,15,0.83,0,,,
Swallowing,3,PhysicalWorld,B,1,0,31,0.83,0,,,
Swamp,3,LivingThings,A,9,0,3,0.88,0,,,
SwimmingPool,3,CreatedThings,B,1,1,64,0.83,0,,,
SwimmingSport,3,CreatedThings,B,2,0,34,0.83,0,,,
SwitchDevice,3,CreatedThings,C,16,1,33,0.76,2,true_polysemy(medium); combined(critical),,
Syllable,3,Information,B,3,0,13,0.83,0,,,
SymbolicArtifact,3,Information,A,1,0,4,0.88,0,,,
SymbolicExpressionRepresentation,3,Information,A,1,1,0,0.88,0,,,
SymmetricPositionalAttribute,3,Information,A,1,0,3,0.88,0,,,
SymmetricRelation,3,Information,A,2,1,9,0.88,0,,,
Synagogue,3,CreatedThings,A,2,0,3,0.88,0,,,
SyntheticWicker,3,CreatedThings,A,1,0,3,0.88,0,,,
SystemBehaviorAttribute,3,Information,A,1,3,4,0.88,0,,,
SystemDesign,3,MindsAndAgents,A,1,0,2,0.88,0,,,
SystemeInternationalUnit,3,PhysicalWorld,A,1,0,3,0.88,0,,,
SystemPrompt,3,CreatedThings,A,1,0,4,0.88,0,,,
SystemSpecification,3,MindsAndAgents,A,1,0,2,0.88,0,,,
Table,3,CreatedThings,A,32,1,3,0.88,0,,,
TableTennis,3,CreatedThings,B,1,0,34,0.83,0,,,
Tachometer,3,CreatedThings,B,2,0,20,0.83,0,,,
Tail,3,LivingThings,B,8,0,33,0.83,0,,,
Tailpipe,3,CreatedThings,A,2,0,4,0.88,0,,,
TakingIll,3,LivingThings,C,3,1,19,0.76,2,true_polysemy(medium); combined(critical),,
TakingOff,3,PhysicalWorld,C,4,0,25,0.76,2,true_polysemy(medium); combined(critical),,
Talc,3,PhysicalWorld,A,5,0,5,0.88,0,,,
Tape,3,CreatedThings,A,3,0,8,0.88,0,,,
TapeRecorder,3,CreatedThings,A,3,0,0,0.88,0,,,
TaskRelationAttribute,3,Information,A,1,1,4,0.88,0,,,
TasteAttribute,3,Information,A,50,1,3,0.88,0,,,
Taxonomy,3,Information,A,1,0,2,0.88,0,,,
TaxReturn,3,Information,A,1,0,3,0.88,0,,,
Tea,3,PhysicalWorld,A,5,0,6,0.88,0,,,
TeamSport,3,CreatedThings,B,1,12,34,0.83,1,dense_siblings(medium),,
TelecomNumber,3,Information,B,1,1,15,0.83,0,,,
Telegraph,3,CreatedThings,B,1,0,82,0.83,0,,,
TelemetryStream,3,Information,A,1,3,0,0.88,0,,,
Telephone,3,CreatedThings,B,5,4,82,0.83,0,,,
TelephoneCommunication,3,MindsAndAgents,A,7,2,0,0.88,0,,,
TelephonyDevice,3,CreatedThings,B,1,2,84,0.83,0,,,
TelevisionReceiver,3,CreatedThings,B,1,0,33,0.83,0,,,
TelevisionSet,3,CreatedThings,B,1,0,82,0.83,0,,,
TelevisionStationCompany,3,MindsAndAgents,A,1,0,0,0.88,0,,,
TellingALie,3,MindsAndAgents,C,3,1,13,0.76,2,true_polysemy(medium); combined(critical),,
Tennis,3,CreatedThings,B,7,0,34,0.83,0,,,
Tequila,3,CreatedThings,A,1,1,8,0.88,0,,,
TerminalObjective,3,Information,A,1,0,3,0.88,0,,,
TernaryFunction,3,Information,B,1,0,11,0.83,0,,,
TernaryPredicate,3,Information,B,1,0,13,0.83,0,,,
TerritorialSea,3,PhysicalWorld,A,1,0,6,0.88,0,,,
TerroristOrganization,3,MindsAndAgents,A,50,1,4,0.88,0,,,
Testament,3,Information,B,1,0,12,0.83,0,,,
TestForm,3,CreatedThings,B,10,0,23,0.83,0,,,
TestimonialJustification,3,Information,A,1,0,3,0.88,0,,,
TestProtocolSpecification,3,CreatedThings,A,1,0,6,0.88,0,,,
TestStatistic,3,Information,B,1,0,13,0.83,0,,,
Tetrodotoxin,3,PhysicalWorld,B,1,0,23,0.83,0,,,
TextDocument,3,CreatedThings,A,1,3,6,0.88,0,,,
TextualPerceptualStream,3,MindsAndAgents,A,1,0,2,0.88,0,,,
TextureAttribute,3,Information,D,50,0,3,0.85,1,true_polysemy(medium),,
TextWallPost,3,MindsAndAgents,A,1,0,0,0.88,0,,,
TherapeuticProcess,3,MindsAndAgents,D,50,11,0,0.85,2,true_polysemy(medium); dense_siblings(medium),,
Thermometer,3,CreatedThings,B,23,0,20,0.83,0,,,
ThighMuscle,3,LivingThings,B,1,0,11,0.83,0,,,
ThirdParty,3,Information,A,1,0,7,0.88,0,,,
ThoraxBone,3,LivingThings,B,1,3,14,0.83,0,,,
ThreeDPrinting,3,MindsAndAgents,B,1,0,10,0.83,0,,,
ThreePhasePowerSource,3,CreatedThings,A,1,0,4,0.88,0,,,
ThroatBone,3,LivingThings,B,1,1,14,0.83,0,,,
Throwing,3,PhysicalWorld,C,6,1,29,0.76,2,true_polysemy(medium); combined(critical),,
Thunder,3,PhysicalWorld,B,1,0,22,0.83,0,,,
Thursday,3,PhysicalWorld,A,3,2,7,0.88,0,,,
Thyroxine,3,PhysicalWorld,B,1,1,32,0.83,0,,,
Ticket,3,Information,B,10,1,12,0.83,0,,,
Tide,3,PhysicalWorld,A,1,0,8,0.88,0,,,
TieRod,3,CreatedThings,A,1,0,0,0.88,0,,,
Timber,3,CreatedThings,A,1,0,2,0.88,0,,,
TimeDuration,3,PhysicalWorld,A,50,0,1,0.88,0,,,
TimePosition,3,PhysicalWorld,A,42,2,1,0.88,0,,,
TimingRequirementAttribute,3,Information,A,1,3,4,0.88,0,,,
Tissue,3,PhysicalWorld,C,50,8,19,0.76,2,true_polysemy(high); combined(critical),,
Toaster,3,CreatedThings,B,1,0,81,0.83,0,,,
Tokenizer,3,CreatedThings,A,1,0,5,0.88,0,,,
Tomb,3,CreatedThings,B,3,0,61,0.83,0,,,
ToolSubAgent,3,MindsAndAgents,A,1,0,2,0.88,0,,,
Tooth,3,LivingThings,C,18,0,14,0.76,2,true_polysemy(medium); combined(critical),,
Toothbrush,3,CreatedThings,A,2,0,1,0.88,0,,,
TopicDeflection,3,MindsAndAgents,B,1,0,10,0.83,0,,,
TorqueWrench,3,CreatedThings,B,1,0,21,0.83,0,,,
TourService,3,MindsAndAgents,B,1,0,19,0.83,0,,,
Towel,3,CreatedThings,B,2,0,10,0.83,0,,,
Toxin,3,PhysicalWorld,B,18,11,32,0.83,1,dense_siblings(medium),,
ToyHouse,3,CreatedThings,A,2,0,1,0.88,0,,,
Tracing,3,MindsAndAgents,B,2,0,17,0.83,0,,,
TradeoffReasoning,3,MindsAndAgents,A,1,0,3,0.88,0,,,
TradeoffScenario,3,Information,A,1,0,1,0.88,0,,,
TradingCard,3,Information,A,2,0,8,0.88,0,,,
Trailer,3,CreatedThings,A,6,0,5,0.88,0,,,
Train,3,CreatedThings,B,4,0,17,0.83,0,,,
TrainingDataPoisoning,3,CreatedThings,A,1,0,2,0.88,0,,,
TrainStation,3,CreatedThings,A,1,0,0,0.88,0,,,
Transaction,3,MindsAndAgents,A,45,1,8,0.88,0,,,
Transfer,3,PhysicalWorld,B,50,21,25,0.83,2,dense_siblings(medium); combined(critical),,
TransferringPosition,3,MindsAndAgents,B,1,0,18,0.83,0,,,
Transformer,3,CreatedThings,A,1,1,2,0.88,0,,,
TransitiveRelation,3,Information,A,1,2,9,0.88,0,,,
TransitTerminal,3,CreatedThings,B,3,5,61,0.83,0,,,
TransitwayJunction,3,PhysicalWorld,A,1,3,5,0.88,0,,,
Translating,3,MindsAndAgents,C,4,0,19,0.76,2,true_polysemy(medium); combined(critical),,
TransnationalIssue,3,Information,A,1,0,1,0.88,0,,,
Transportation,3,PhysicalWorld,B,50,8,25,0.83,1,combined(critical),,
TransportationCompany,3,MindsAndAgents,B,3,6,20,0.83,0,,,
TransportationEquipment,3,CreatedThings,B,1,1,18,0.83,0,,,
TransportationService,3,MindsAndAgents,B,2,4,19,0.83,0,,,
TrapOrCage,3,CreatedThings,A,6,2,4,0.88,0,,,
Tray,3,CreatedThings,A,7,0,4,0.88,0,,,
TreacherousTurn,3,MindsAndAgents,A,1,0,2,0.88,0,,,
TreeBranch,3,LivingThings,A,1,0,0,0.88,0,,,
Trembling,3,PhysicalWorld,B,6,2,29,0.83,0,,,
Tremor,3,PhysicalWorld,A,3,2,3,0.88,0,,,
TrendExtrapolation,3,MindsAndAgents,A,0,0,3,0.88,0,,,
Trespassing,3,MindsAndAgents,C,3,0,31,0.76,2,true_polysemy(medium); combined(critical),,
TriageTag,3,Information,A,1,0,0,0.88,0,,,
Tricep,3,LivingThings,B,1,0,11,0.83,0,,,
TrichotomizingRelation,3,Information,A,1,1,9,0.88,0,,,
Truck,3,CreatedThings,A,10,3,2,0.88,0,,,
Tsunami,3,PhysicalWorld,B,1,0,22,0.83,0,,,
Tuesday,3,PhysicalWorld,A,2,0,7,0.88,0,,,
TugBoat,3,CreatedThings,B,1,1,16,0.83,0,,,
TumbleDryer,3,CreatedThings,B,1,1,84,0.83,0,,,
Tumor,3,LivingThings,A,10,0,3,0.88,0,,,
Tunnel,3,CreatedThings,B,5,0,61,0.83,0,,,
TurndownService,3,MindsAndAgents,B,1,0,19,0.83,0,,,
TwoStrokeEngineCycle,3,PhysicalWorld,A,1,0,1,0.88,0,,,
TwoWheelDriveVehicle,3,CreatedThings,B,1,0,10,0.83,0,,,
TympanicCavity,3,LivingThings,B,1,0,10,0.83,0,,,
TypeSystem,3,Information,B,1,0,14,0.83,0,,,
UIElement,3,Information,A,1,4,8,0.88,0,,,
Ulcer,3,LivingThings,A,1,0,3,0.88,0,,,
UnaryConstantFunctionQuantity,3,PhysicalWorld,A,1,1,3,0.88,0,,,
UnaryFunction,3,Information,B,1,2,19,0.83,0,,,
UncertifiedCarabiner,3,CreatedThings,A,1,0,1,0.88,0,,,
UnconventionalWarfare,3,MindsAndAgents,A,1,6,6,0.88,0,,,
UndirectedGraph,3,Information,A,1,0,6,0.88,0,,,
UnicodeString,3,Information,B,1,0,13,0.83,0,,,
UniformPerimeterArea,3,PhysicalWorld,A,1,0,0,0.88,0,,,
UniformResourceIdentifier,3,Information,B,1,2,16,0.83,0,,,
UninterruptiblePowerSupplyUnit,3,CreatedThings,A,1,0,7,0.88,0,,,
UnitOfAngularMeasure,3,PhysicalWorld,A,1,0,6,0.88,0,,,
UnitOfCurrency,3,PhysicalWorld,A,1,0,6,0.88,0,,,
UnitOfDuration,3,PhysicalWorld,A,1,0,6,0.88,0,,,
UnitOfInformation,3,PhysicalWorld,A,1,0,6,0.88,0,,,
UnitOfLength,3,PhysicalWorld,A,1,0,6,0.88,0,,,
UnitOfMass,3,PhysicalWorld,A,1,0,6,0.88,0,,,
UnitOfMeasureMultiplier,3,Information,A,1,0,1,0.88,0,,,
UnitOfTemperature,3,PhysicalWorld,A,1,0,6,0.88,0,,,
UnsupervisedLearningProcess,3,MindsAndAgents,A,1,0,4,0.88,0,,,
Update,3,MindsAndAgents,B,1,0,20,0.83,0,,,
UplandArea,3,PhysicalWorld,B,5,7,22,0.83,0,,,
Uploading,3,MindsAndAgents,A,1,0,6,0.88,0,,,
UpperArm,3,LivingThings,A,1,0,5,0.88,0,,,
UpperLeg,3,LivingThings,A,1,0,5,0.88,0,,,
Urethra,3,LivingThings,B,1,0,10,0.83,0,,,
UserAccount,3,Information,B,1,1,16,0.83,0,,,
UserDirectAction,3,MindsAndAgents,B,1,7,10,0.83,0,,,
UserName,3,Information,B,1,0,13,0.83,0,,,
UserPrompt,3,CreatedThings,A,1,0,4,0.88,0,,,
UserSignifiedAction,3,MindsAndAgents,A,1,6,2,0.88,0,,,
USHoliday,3,PhysicalWorld,A,1,1,4,0.88,0,,,
UtilityEvaluation,3,MindsAndAgents,A,1,0,3,0.88,0,,,
Vacationing,3,MindsAndAgents,D,4,0,6,0.85,1,true_polysemy(medium),,
VaccinationCard,3,Information,B,1,0,12,0.83,0,,,
Vaccine,3,PhysicalWorld,B,5,0,32,0.83,0,,,
VacuumCleaner,3,CreatedThings,B,2,0,85,0.83,0,,,
VacuumGauge,3,CreatedThings,B,1,0,20,0.83,0,,,
Valley,3,PhysicalWorld,B,16,0,22,0.83,0,,,
Valve,3,CreatedThings,B,4,9,33,0.83,0,,,
VegetableOil,3,PhysicalWorld,B,12,13,30,0.83,1,dense_siblings(medium),,
VehicleBrake,3,CreatedThings,A,3,4,2,0.88,0,,,
VehicleLight,3,CreatedThings,A,1,2,2,0.88,0,,,
VehicleRegistration,3,Information,B,1,0,12,0.83,0,,,
VehicleSafetyDevice,3,CreatedThings,A,1,2,8,0.88,0,,,
VehicleThrottle,3,CreatedThings,A,1,0,2,0.88,0,,,
VehicleWheel,3,CreatedThings,A,4,0,1,0.88,0,,,
VehicleWindow,3,CreatedThings,A,2,2,1,0.88,0,,,
VehicularPollution,3,MindsAndAgents,A,1,0,4,0.88,0,,,
VelocityField,3,Information,A,1,0,6,0.88,0,,,
Verb,3,Information,A,50,0,6,0.88,0,,,
VerbPhrase,3,Information,A,2,0,2,0.88,0,,,
VeterinaryScience,3,PhysicalWorld,B,1,0,19,0.83,0,,,
VideoCamera,3,CreatedThings,B,1,0,80,0.83,0,,,
VideoDataStorageDevice,3,CreatedThings,A,1,1,6,0.88,0,,,
VideoDisplay,3,CreatedThings,B,1,3,80,0.83,0,,,
VideoPlatform,3,Information,A,1,0,5,0.88,0,,,
VideoSurveillance,3,MindsAndAgents,B,1,0,17,0.83,0,,,
