concept,layer,domain,quadrant,synset_count,child_count,sibling_count,est_f1_ceiling,issue_count,issues,probe_grade,probe_f1
GovernmentOrganization,2,MindsAndAgents,C,50,11,31,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
GrabBar,2,CreatedThings,B,1,0,76,0.83,0,,,
GramStainAttribute,2,Information,B,1,0,55,0.83,0,,,
Graph,2,Information,C,11,8,25,0.76,2,polysemy(high); combined(critical),,
GraphElement,2,Information,B,1,2,25,0.83,0,,,
GreaseFitting,2,CreatedThings,B,1,0,130,0.83,0,,,
GreaseGun,2,CreatedThings,B,1,0,130,0.83,0,,,
Group,2,MindsAndAgents,D,50,4,8,0.85,1,polysemy(high),,
Guiding,2,MindsAndAgents,C,50,14,51,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
GumArabic,2,PhysicalWorld,B,2,0,25,0.83,0,,,
Gun,2,CreatedThings,C,11,3,12,0.76,2,polysemy(high); combined(critical),,
GunChamber,2,CreatedThings,B,1,0,76,0.83,0,,,
GunCylinder,2,CreatedThings,B,1,0,76,0.83,0,,,
GunMuzzle,2,CreatedThings,B,1,0,76,0.83,0,,,
HabitatAwarenessProcess,2,MindsAndAgents,B,1,0,84,0.83,0,,,
Hammer,2,CreatedThings,B,3,0,130,0.83,0,,,
Handicraft,2,CreatedThings,B,1,1,76,0.83,0,,,
HarmattanSeason,2,PhysicalWorld,B,1,0,22,0.83,0,,,
HarnessComponent,2,CreatedThings,A,1,6,4,0.88,0,,,
HatcatMentalProcess,2,MindsAndAgents,B,1,8,84,0.83,0,,,
HazardousMaterialTransportAttribute,2,Information,B,1,0,55,0.83,0,,,
Head,2,LivingThings,B,1,0,47,0.83,0,,,
Hearing,2,MindsAndAgents,D,25,1,4,0.85,1,polysemy(high),,
Heat,2,PhysicalWorld,A,1,0,8,0.88,0,,,
HeatingDevice,2,CreatedThings,C,16,22,130,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
HeatSealer,2,CreatedThings,B,1,0,130,0.83,0,,,
Helping,2,MindsAndAgents,C,9,7,17,0.76,2,polysemy(medium); combined(critical),,
Hemisphere,2,PhysicalWorld,B,1,0,23,0.83,0,,,
Herbivore,2,LivingThings,A,1,2,9,0.88,0,,,
HighPrecisionWeapon,2,CreatedThings,B,1,0,12,0.83,0,,,
HighRise,2,CreatedThings,B,1,0,25,0.83,0,,,
HistoricalBiasReinforcement,2,MindsAndAgents,B,0,0,84,0.83,0,,,
History,2,PhysicalWorld,B,2,0,20,0.83,0,,,
Holder,2,CreatedThings,C,11,5,130,0.76,2,polysemy(high); combined(critical),,
HoleRegion,2,PhysicalWorld,B,1,10,28,0.83,1,dense_siblings(medium),,
Holiday,2,PhysicalWorld,C,43,5,22,0.76,2,polysemy(high); combined(critical),,
HomeAppliance,2,CreatedThings,B,1,26,130,0.83,1,dense_siblings(medium),,
HomeGarage,2,CreatedThings,B,1,0,25,0.83,0,,,
Hoof,2,LivingThings,B,1,0,47,0.83,0,,,
HotelFrontDesk,2,MindsAndAgents,B,1,0,31,0.83,0,,,
HotelLevelAttribute,2,Information,B,1,0,55,0.83,0,,,
HotelPackage,2,Information,B,1,1,25,0.83,0,,,
HotelRoomAttribute,2,Information,B,1,0,55,0.83,0,,,
HotelVilla,2,CreatedThings,B,1,0,25,0.83,0,,,
Hour,2,PhysicalWorld,C,5,0,22,0.76,2,polysemy(medium); combined(critical),,
HouseholdAppliance,2,CreatedThings,B,1,13,130,0.83,1,dense_siblings(medium),,
HumanBack,2,LivingThings,B,1,0,47,0.83,0,,,
HumanDeception,2,MindsAndAgents,A,1,0,1,0.88,0,,,
HydrophilicSide,2,PhysicalWorld,B,1,0,28,0.83,0,,,
HydrophobicSide,2,PhysicalWorld,B,1,0,28,0.83,0,,,
Hyperplane,2,Information,B,1,0,60,0.83,0,,,
Hypothalamus,2,LivingThings,B,2,0,47,0.83,0,,,
IceMachine,2,CreatedThings,B,2,0,10,0.83,0,,,
Icon,2,Information,D,50,11,7,0.85,2,polysemy(high); dense_siblings(medium),,
IllicitDrugMoneyLaunderingArea,2,PhysicalWorld,B,1,0,23,0.83,0,,,
IMStatusAttribute,2,Information,B,1,0,55,0.83,0,,,
Indicating,2,MindsAndAgents,C,34,0,15,0.76,2,polysemy(high); combined(critical),,
Indoors,2,PhysicalWorld,B,2,0,28,0.83,0,,,
IndustrialSupply,2,CreatedThings,B,1,1,76,0.83,0,,,
IndustryAttribute,2,Information,B,1,0,55,0.83,0,,,
InferenceProcess,2,MindsAndAgents,B,1,0,51,0.83,0,,,
InfiniteQuantity,2,PhysicalWorld,A,1,0,4,0.88,0,,,
InfluenceContent,2,Information,B,1,5,60,0.83,0,,,
InfluenceProcess,2,MindsAndAgents,B,1,9,84,0.83,0,,,
InformationMeasure,2,PhysicalWorld,C,18,0,12,0.76,2,polysemy(high); combined(critical),,
InheritableRelation,2,Information,B,1,24,22,0.83,1,dense_siblings(medium),,
InjectionAttack,2,CreatedThings,A,1,4,5,0.88,0,,,
InPersonCommunication,2,MindsAndAgents,B,1,0,11,0.83,0,,,
InsulatorSubstance,2,PhysicalWorld,B,4,0,25,0.83,0,,,
IntelligenceEntity,2,Information,B,1,6,60,0.83,0,,,
IntentionalPsychologicalProcess,2,MindsAndAgents,C,50,13,51,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
IntentionalRelation,2,Information,C,50,2,22,0.76,2,polysemy(high); combined(critical),,
InterestRate,2,PhysicalWorld,C,6,0,12,0.76,2,polysemy(medium); combined(critical),,
InteriorDesign,2,PhysicalWorld,B,1,0,20,0.83,0,,,
InteriorVehicleEquipment,2,CreatedThings,B,1,0,76,0.83,0,,,
InternationalBorder,2,PhysicalWorld,B,1,0,23,0.83,0,,,
InternationalOrganization,2,MindsAndAgents,B,1,1,31,0.83,0,,,
InternetAccessPoint,2,CreatedThings,B,1,1,130,0.83,0,,,
IntersectionalBias,2,MindsAndAgents,B,0,0,84,0.83,0,,,
Invertebrate,2,LivingThings,D,50,4,3,0.85,1,polysemy(high),,
Investigating,2,MindsAndAgents,C,50,10,52,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
InvestmentAttribute,2,Information,B,1,0,55,0.83,0,,,
IroningBoard,2,CreatedThings,B,1,0,130,0.83,0,,,
Irrigating,2,PhysicalWorld,B,1,0,29,0.83,0,,,
IrrigationChannel,2,CreatedThings,B,1,0,76,0.83,0,,,
ITAgent,2,MindsAndAgents,A,1,2,8,0.88,0,,,
ITProcess,2,MindsAndAgents,B,1,4,51,0.83,0,,,
JacobianDirection,2,Information,B,1,0,60,0.83,0,,,
Jaw,2,LivingThings,B,1,0,47,0.83,0,,,
JointPublication,2,Information,B,1,4,23,0.83,0,,,
JumperCable,2,CreatedThings,B,3,0,130,0.83,0,,,
Justification,2,Information,B,1,4,29,0.83,0,,,
Keeping,2,MindsAndAgents,C,50,2,51,0.76,2,polysemy(high); combined(critical),,
Keyboard,2,CreatedThings,B,2,1,130,0.83,0,,,
KitchenArea,2,PhysicalWorld,B,2,1,28,0.83,0,,,
KnockLight,2,CreatedThings,B,1,0,130,0.83,0,,,
Label,2,Information,C,5,1,23,0.76,2,polysemy(medium); combined(critical),,
LabelAssignment,2,MindsAndAgents,B,0,0,84,0.83,0,,,
Ladder,2,CreatedThings,B,4,0,76,0.83,0,,,
LakeRegion,2,PhysicalWorld,B,1,0,23,0.83,0,,,
LandArea,2,PhysicalWorld,C,50,27,23,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
LandForm,2,PhysicalWorld,B,1,23,23,0.83,1,dense_siblings(medium),,
LandMine,2,CreatedThings,B,1,0,12,0.83,0,,,
LandVegetationAttribute,2,Information,B,1,0,55,0.83,0,,,
LandVehicle,2,CreatedThings,C,31,11,12,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
Language,2,Information,D,50,4,6,0.85,1,polysemy(high),,
LanguageProcess,2,MindsAndAgents,B,1,0,84,0.83,0,,,
Laser,2,CreatedThings,B,1,0,130,0.83,0,,,
Lathe,2,CreatedThings,B,1,0,10,0.83,0,,,
Latitude,2,PhysicalWorld,B,2,1,28,0.83,0,,,
LeadArtifact,2,CreatedThings,B,1,0,76,0.83,0,,,
LearningDynamicsProcess,2,MindsAndAgents,B,1,3,86,0.83,0,,,
LearningProcess,2,MindsAndAgents,B,1,8,84,0.83,0,,,
LegalAgent,2,Information,C,19,6,55,0.76,2,polysemy(high); combined(critical),,
LegalSystemAttribute,2,Information,B,1,0,55,0.83,0,,,
LegislativeOrganization,2,MindsAndAgents,C,7,2,31,0.76,2,polysemy(medium); combined(critical),,
LengthMeasure,2,PhysicalWorld,C,50,1,12,0.76,2,polysemy(high); combined(critical),,
Lever,2,CreatedThings,C,11,1,130,0.76,2,polysemy(high); combined(critical),,
LexiconCategory,2,Information,B,1,0,29,0.83,0,,,
LibraryBuilding,2,CreatedThings,B,4,0,25,0.83,0,,,
Lid,2,CreatedThings,B,1,0,130,0.83,0,,,
LightFixture,2,CreatedThings,C,33,3,130,0.76,2,polysemy(high); combined(critical),,
Limb,2,LivingThings,C,5,3,47,0.76,2,polysemy(medium); combined(critical),,
LinearSubspace,2,Information,B,1,0,60,0.83,0,,,
LineInSpace,2,PhysicalWorld,B,1,1,28,0.83,0,,,
LinguisticAttribute,2,Information,B,1,1,29,0.83,0,,,
LinguisticCommunication,2,MindsAndAgents,C,50,14,11,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
Lip,2,LivingThings,B,4,0,47,0.83,0,,,
LiquidDrop,2,PhysicalWorld,B,1,2,25,0.83,0,,,
LiquidityAttribute,2,Information,B,1,0,55,0.83,0,,,
LiquidMotion,2,PhysicalWorld,C,18,14,29,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
Listening,2,MindsAndAgents,C,6,0,51,0.76,2,polysemy(medium); combined(critical),,
ListOnSite,2,MindsAndAgents,B,1,0,51,0.83,0,,,
Literature,2,PhysicalWorld,B,1,0,20,0.83,0,,,
LittoralZone,2,PhysicalWorld,B,2,0,23,0.83,0,,,
LiveTestUpdate,2,Information,B,1,0,23,0.83,0,,,
LocalizablePlace,2,PhysicalWorld,B,1,2,23,0.83,0,,,
LocalLinearApproximation,2,Information,B,1,0,60,0.83,0,,,
LogicalReasoningProcess,2,MindsAndAgents,B,1,3,132,0.83,0,,,
Longitude,2,PhysicalWorld,B,1,0,28,0.83,0,,,
Looking,2,MindsAndAgents,C,43,0,51,0.76,2,polysemy(high); combined(critical),,
Lubricant,2,PhysicalWorld,B,2,1,25,0.83,0,,,
LunchTime,2,PhysicalWorld,B,1,0,22,0.83,0,,,
LyricalContent,2,Information,B,2,0,25,0.83,0,,,
Lyrics,2,Information,B,1,0,23,0.83,0,,,
Machinery,2,CreatedThings,B,1,2,131,0.83,0,,,
MagneticField,2,PhysicalWorld,B,1,0,28,0.83,0,,,
Maintaining,2,MindsAndAgents,C,50,4,51,0.76,2,polysemy(high); combined(critical),,
MajorAppliance,2,CreatedThings,B,2,10,131,0.83,1,dense_siblings(medium),,
Making,2,MindsAndAgents,C,50,11,51,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
MaliciousEmbeddingAction,2,CreatedThings,A,1,0,3,0.88,0,,,
Maneuver,2,MindsAndAgents,C,50,12,51,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
ManipulativeNarrativeProcess,2,MindsAndAgents,B,1,11,84,0.83,1,dense_siblings(medium),,
MarchingBand,2,MindsAndAgents,B,1,0,31,0.83,0,,,
MaritimeClaimArea,2,PhysicalWorld,B,1,6,23,0.83,0,,,
Marketplace,2,PhysicalWorld,C,5,0,23,0.76,2,polysemy(medium); combined(critical),,
MassMeasure,2,PhysicalWorld,C,44,0,12,0.76,2,polysemy(high); combined(critical),,
Mast,2,CreatedThings,B,1,0,76,0.83,0,,,
MatchDevice,2,CreatedThings,C,5,0,130,0.76,2,polysemy(medium); combined(critical),,
MaterialHandlingEquipment,2,CreatedThings,B,1,2,130,0.83,0,,,
MathematicalReasoningProcess,2,MindsAndAgents,B,1,3,132,0.83,0,,,
Mathematics,2,PhysicalWorld,B,4,0,20,0.83,0,,,
Mattress,2,CreatedThings,B,1,0,76,0.83,0,,,
MealPlan,2,Information,B,1,5,25,0.83,0,,,
MeasurementAttribute,2,Information,B,1,0,55,0.83,0,,,
MeasurementProcess,2,MindsAndAgents,B,1,0,84,0.83,0,,,
MeasuringDevice,2,CreatedThings,C,22,21,130,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
MechanicalDie,2,CreatedThings,B,1,0,130,0.83,0,,,
MechanicalEngineering,2,PhysicalWorld,B,1,0,20,0.83,0,,,
MechanicalTap,2,CreatedThings,B,1,0,130,0.83,0,,,
Mechanics,2,PhysicalWorld,B,1,0,20,0.83,0,,,
MediaOrganization,2,MindsAndAgents,B,1,1,31,0.83,0,,,
MedicalClinicBuilding,2,CreatedThings,B,2,0,25,0.83,0,,,
MedicalDevice,2,CreatedThings,B,1,5,130,0.83,0,,,
Medium,2,Information,B,1,0,60,0.83,0,,,
Medulla,2,LivingThings,B,1,0,47,0.83,0,,,
Meeting,2,MindsAndAgents,C,50,2,17,0.76,2,polysemy(high); combined(critical),,
MemberStateEU,2,Information,B,1,0,55,0.83,0,,,
MemberStatus,2,Information,B,1,0,55,0.83,0,,,
MemoryCorruptionAttack,2,CreatedThings,A,1,1,5,0.88,0,,,
MemoryEncoding,2,MindsAndAgents,B,1,4,84,0.83,0,,,
MemoryRetrieval,2,MindsAndAgents,B,1,2,84,0.83,0,,,
MentalRepresentation,2,Information,B,1,15,60,0.83,1,dense_siblings(medium),,
MereologicalRelation,2,Information,B,1,1,22,0.83,0,,,
Metabolism,2,LivingThings,A,1,2,5,0.88,0,,,
MetacognitiveProcess,2,MindsAndAgents,B,1,4,84,0.83,0,,,
MetalArtifact,2,CreatedThings,B,1,2,76,0.83,0,,,
MetallurgicalPlant,2,MindsAndAgents,B,1,0,31,0.83,0,,,
MetricFunction,2,Information,B,1,0,60,0.83,0,,,
Microorganism,2,LivingThings,D,50,4,9,0.85,1,polysemy(high),,
MilitaryArtifact,2,CreatedThings,B,1,2,76,0.83,0,,,
MilitaryBase,2,PhysicalWorld,B,1,0,28,0.83,0,,,
MilitaryFront,2,PhysicalWorld,B,4,0,23,0.83,0,,,
MilitaryScience,2,PhysicalWorld,B,2,0,20,0.83,0,,,
MilitaryVehicle,2,CreatedThings,C,9,11,12,0.76,3,polysemy(medium); dense_siblings(medium); combined(critical),,
Mineral,2,PhysicalWorld,C,50,11,25,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
MiningArtifact,2,CreatedThings,B,1,2,76,0.83,0,,,
Minute,2,PhysicalWorld,B,1,0,22,0.83,0,,,
Mirror,2,CreatedThings,B,4,0,76,0.83,0,,,
Mixture,2,PhysicalWorld,C,50,25,25,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
MobileStructure,2,CreatedThings,B,1,2,76,0.83,0,,,
ModalEntity,2,Information,B,1,1,60,0.83,0,,,
ModeDecompositionProcess,2,MindsAndAgents,B,1,0,84,0.83,0,,,
Model,2,Information,B,1,5,25,0.83,0,,,
ModelComponent,2,CreatedThings,A,1,6,4,0.88,0,,,
ModelExecutionInstance,2,Information,B,1,0,60,0.83,0,,,
Modeling,2,MindsAndAgents,B,1,1,51,0.83,0,,,
ModeSpectrum,2,Information,B,1,0,60,0.83,0,,,
MonitoringProgram,2,CreatedThings,B,1,3,11,0.83,0,,,
Month,2,PhysicalWorld,C,17,12,22,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
MoralAgent,2,MindsAndAgents,A,1,0,5,0.88,0,,,
MoralReasoningProcess,2,MindsAndAgents,B,1,5,84,0.83,0,,,
Moribund,2,Information,B,1,0,29,0.83,0,,,
Morpheme,2,Information,D,18,0,6,0.85,1,polysemy(high),,
Mortar,2,CreatedThings,B,1,0,12,0.83,0,,,
MostRecentFeed,2,Information,B,1,0,23,0.83,0,,,
MotionDownward,2,PhysicalWorld,C,12,6,29,0.76,2,polysemy(high); combined(critical),,
MotionPicture,2,Information,C,34,3,23,0.76,2,polysemy(high); combined(critical),,
MotionUpward,2,PhysicalWorld,C,11,2,29,0.76,2,polysemy(high); combined(critical),,
Motor,2,CreatedThings,B,1,2,10,0.83,0,,,
MultipoleAttribute,2,Information,B,1,0,29,0.83,0,,,
MultipolePostulate,2,Information,B,1,1,25,0.83,0,,,
MultipoleQuantity,2,PhysicalWorld,A,1,0,4,0.88,0,,,
Muscle,2,LivingThings,C,50,12,47,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
MusicalInstrument,2,CreatedThings,C,25,4,130,0.76,2,polysemy(high); combined(critical),,
MusicGenre,2,Information,C,22,0,55,0.76,2,polysemy(high); combined(critical),,
MusicText,2,Information,B,1,0,23,0.83,0,,,
MutuallyDisjointClass,2,Information,A,1,0,4,0.88,0,,,
NarrativeText,2,Information,B,4,1,23,0.83,0,,,
NasalSeptum,2,LivingThings,B,1,0,47,0.83,0,,,
Nascent,2,Information,B,2,0,29,0.83,0,,,
NaturalSubstance,2,PhysicalWorld,B,1,1,25,0.83,0,,,
Neck,2,LivingThings,B,1,0,47,0.83,0,,,
Neighborhood,2,PhysicalWorld,B,2,0,83,0.83,0,,,
Nerve,2,LivingThings,B,1,0,47,0.83,0,,,
NerveFiring,2,LivingThings,A,1,0,5,0.88,0,,,
NetworkReasoningProcess,2,MindsAndAgents,B,1,3,84,0.83,0,,,
NetworkStructure,2,Information,B,1,4,60,0.83,0,,,
NetworkSubgraphExtractionProcess,2,MindsAndAgents,B,1,0,84,0.83,0,,,
NewsFeed,2,Information,B,1,0,23,0.83,0,,,
NightTime,2,PhysicalWorld,C,6,1,22,0.76,2,polysemy(medium); combined(critical),,
NodeCluster,2,Information,B,1,0,60,0.83,0,,,
NonCompositeUnitOfMeasure,2,PhysicalWorld,B,1,7,12,0.83,0,,,
NonCooperativeGame,2,CreatedThings,B,1,4,14,0.83,0,,,
NonFloweringPlant,2,LivingThings,D,50,4,1,0.85,1,polysemy(high),,
Nonlinear,2,Information,B,1,0,29,0.83,0,,,
NonprofitOrganization,2,MindsAndAgents,B,1,1,31,0.83,0,,,
NormAlignment,2,MindsAndAgents,A,1,0,2,0.88,0,,,
NormalMode,2,Information,B,1,0,60,0.83,0,,,
NormativeAttribute,2,Information,C,50,4,55,0.76,2,polysemy(high); combined(critical),,
NoxiousSubstance,2,PhysicalWorld,B,4,0,25,0.83,0,,,
NuclearWeapon,2,CreatedThings,B,4,1,12,0.83,0,,,
Number,2,PhysicalWorld,D,35,4,4,0.85,1,polysemy(high),,
Numismatics,2,PhysicalWorld,B,1,0,20,0.83,0,,,
Objective,2,Information,B,1,4,27,0.83,0,,,
OccipitalLobes,2,LivingThings,B,1,0,47,0.83,0,,,
OffensiveCyberOperation,2,CreatedThings,A,1,4,3,0.88,0,,,
OfficeBuilding,2,CreatedThings,C,5,0,25,0.76,2,polysemy(medium); combined(critical),,
Omnivore,2,LivingThings,A,1,0,9,0.88,0,,,
Opening,2,PhysicalWorld,B,4,1,29,0.83,0,,,
OpticalDevice,2,CreatedThings,B,3,3,130,0.83,0,,,
Order,2,Information,A,1,0,4,0.88,0,,,
Organ,2,LivingThings,C,50,24,47,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
OrganizationalBoard,2,MindsAndAgents,C,10,0,31,0.76,2,polysemy(high); combined(critical),,
OrganizationalProcess,2,MindsAndAgents,C,50,19,51,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
OrganizationalUnit,2,MindsAndAgents,B,1,1,31,0.83,0,,,
Outdoors,2,PhysicalWorld,B,3,0,28,0.83,0,,,
OutletAdapter,2,CreatedThings,B,1,0,130,0.83,0,,,
PaintedPicture,2,CreatedThings,D,5,3,6,0.85,1,polysemy(medium),,
PaintingDevice,2,CreatedThings,B,2,0,130,0.83,0,,,
PairwiseDisjointClass,2,Information,A,1,0,4,0.88,0,,,
Paper,2,CreatedThings,C,17,1,76,0.76,2,polysemy(high); combined(critical),,
ParadoxReasoning,2,MindsAndAgents,B,0,0,84,0.83,0,,,
Paragraph,2,Information,B,1,0,23,0.83,0,,,
Parasite,2,LivingThings,D,5,0,9,0.85,1,polysemy(medium),,
ParietalLobe,2,LivingThings,B,1,0,47,0.83,0,,,
ParkingGarage,2,CreatedThings,B,1,0,25,0.83,0,,,
PartialValuedRelation,2,Information,B,1,0,22,0.83,0,,,
PassengerVehicle,2,CreatedThings,C,7,8,12,0.76,2,polysemy(medium); combined(critical),,
PastaMaker,2,CreatedThings,B,1,0,130,0.83,0,,,
Path,2,Information,B,1,2,60,0.83,0,,,
PathologicProcess,2,LivingThings,D,50,20,5,0.85,2,polysemy(high); dense_siblings(medium),,
Patio,2,PhysicalWorld,B,1,1,28,0.83,0,,,
Pendulum,2,CreatedThings,C,6,0,130,0.76,2,polysemy(medium); combined(critical),,
PerceptualAttribute,2,Information,C,9,5,84,0.76,2,polysemy(medium); combined(critical),,
PerceptualProcess,2,MindsAndAgents,B,1,2,84,0.83,0,,,
PerceptualStream,2,MindsAndAgents,A,1,3,1,0.88,0,,,
PerformanceMeasure,2,PhysicalWorld,A,1,1,8,0.88,0,,,
PerimeterArea,2,PhysicalWorld,B,1,1,28,0.83,0,,,
PersonaConcept,2,Information,B,0,0,60,0.83,0,,,
PersonalSpace,2,PhysicalWorld,B,1,0,28,0.83,0,,,
PharmaceuticalArtifact,2,CreatedThings,B,1,0,76,0.83,0,,,
Philosophy,2,PhysicalWorld,C,12,0,20,0.76,2,polysemy(high); combined(critical),,
Photoautotroph,2,LivingThings,A,1,3,9,0.88,0,,,
PhotographicFilm,2,CreatedThings,C,11,0,76,0.76,2,polysemy(high); combined(critical),,
Phrase,2,Information,D,49,3,6,0.85,1,polysemy(high),,
PhysicalAttribute,2,Information,C,50,0,29,0.76,2,polysemy(high); combined(critical),,
PhysicalDevice,2,CreatedThings,B,1,13,130,0.83,1,dense_siblings(medium),,
PhysicalDimension,2,PhysicalWorld,A,1,0,4,0.88,0,,,
PhysicalDomain,2,Information,B,1,0,29,0.83,0,,,
PhysicalState,2,Information,C,17,0,29,0.76,2,polysemy(high); combined(critical),,
PhysiologicProcess,2,LivingThings,D,37,3,5,0.85,1,polysemy(high),,
PictureFrame,2,CreatedThings,B,1,0,76,0.83,0,,,
Pillow,2,CreatedThings,B,1,0,76,0.83,0,,,
Piston,2,CreatedThings,B,1,0,76,0.83,0,,,
PlaceOfWorship,2,CreatedThings,B,4,1,25,0.83,0,,,
PlacingUnderArrest,2,MindsAndAgents,B,2,0,17,0.83,0,,,
PlaneInSpace,2,PhysicalWorld,B,1,0,28,0.83,0,,,
Planer,2,CreatedThings,B,2,0,10,0.83,0,,,
PlanningProcess,2,MindsAndAgents,B,1,9,85,0.83,0,,,
PlantAnatomicalStructure,2,LivingThings,A,1,12,2,0.88,1,dense_siblings(medium),,
PlantAttribute,2,Information,B,1,0,55,0.83,0,,,
PlantBranch,2,LivingThings,C,11,1,47,0.76,2,polysemy(high); combined(critical),,
Plastic,2,CreatedThings,C,20,3,76,0.76,2,polysemy(high); combined(critical),,
PlayArea,2,PhysicalWorld,B,1,0,28,0.83,0,,,
Player,2,MindsAndAgents,A,1,0,5,0.88,0,,,
Plug,2,CreatedThings,B,2,1,76,0.83,0,,,
PointInSpace,2,PhysicalWorld,B,1,0,28,0.83,0,,,
PoisoningAttack,2,CreatedThings,A,1,3,5,0.88,0,,,
Poker,2,CreatedThings,C,7,0,14,0.76,2,polysemy(medium); combined(critical),,
Poking,2,MindsAndAgents,C,23,1,51,0.76,2,polysemy(high); combined(critical),,
PoliceFacility,2,CreatedThings,B,1,0,25,0.83,0,,,
Policy,2,Information,B,1,4,27,0.83,0,,,
PoliticalOrganization,2,MindsAndAgents,C,50,5,31,0.76,2,polysemy(high); combined(critical),,
PoliticoEconomicAttribute,2,Information,B,1,2,55,0.83,0,,,
Pollution,2,MindsAndAgents,B,3,5,17,0.83,0,,,
Pons,2,LivingThings,B,1,0,47,0.83,0,,,
PopcornMaker,2,CreatedThings,B,1,0,130,0.83,0,,,
PositionalAttribute,2,Information,C,50,4,55,0.76,2,polysemy(high); combined(critical),,
PostalAddressText,2,Information,D,7,0,6,0.85,1,polysemy(medium),,
PostMeridiem,2,PhysicalWorld,B,3,0,22,0.83,0,,,
Pottery,2,CreatedThings,B,3,0,76,0.83,0,,,
Powder,2,PhysicalWorld,B,3,3,25,0.83,0,,,
PoweredVehicle,2,CreatedThings,C,15,12,12,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
PowerElectronics,2,PhysicalWorld,B,1,0,20,0.83,0,,,
PowerMeasure,2,PhysicalWorld,B,1,0,12,0.83,0,,,
PowerSource,2,CreatedThings,B,1,5,130,0.83,0,,,
PPPBasedEconomicValuation,2,Information,B,1,0,22,0.83,0,,,
Predicate,2,Information,B,1,6,22,0.83,0,,,
PreferenceAlignment,2,MindsAndAgents,A,1,0,2,0.88,0,,,
PrejudicialInference,2,MindsAndAgents,B,0,0,84,0.83,0,,,
PreparedFoodAttribute,2,Information,B,1,0,55,0.83,0,,,
Prescription,2,Information,B,1,0,23,0.83,0,,,
PressureCooker,2,CreatedThings,B,1,0,130,0.83,0,,,
Pretending,2,MindsAndAgents,C,50,1,17,0.76,2,polysemy(high); combined(critical),,
PriorityAttribute,2,Information,B,1,0,55,0.83,0,,,
PrivateOrganization,2,MindsAndAgents,B,1,0,31,0.83,0,,,
PrivilegeEscalationAction,2,CreatedThings,A,1,0,3,0.88,0,,,
ProbabilisticEntity,2,Information,B,1,14,60,0.83,1,dense_siblings(medium),,
ProbabilityRelation,2,Information,C,49,0,22,0.76,2,polysemy(high); combined(critical),,
ProbeConceptAxis,2,Information,B,1,0,60,0.83,0,,,
Procedure,2,Information,C,50,8,25,0.76,2,polysemy(high); combined(critical),,
ProcessStatus,2,Information,B,1,0,55,0.83,0,,,
Product,2,CreatedThings,C,16,20,76,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
ProfaneEntity,2,Information,B,0,0,60,0.83,0,,,
ProgramState,2,Information,B,1,0,60,0.83,0,,,
Projectile,2,CreatedThings,B,4,9,12,0.83,0,,,
ProjectileLauncher,2,CreatedThings,B,1,1,12,0.83,0,,,
PromptFollowing,2,MindsAndAgents,B,1,0,51,0.83,0,,,
PropheticCognition,2,MindsAndAgents,B,0,0,84,0.83,0,,,
ProxyDiscrimination,2,MindsAndAgents,B,0,0,84,0.83,0,,,
PRSuppressionProcess,2,MindsAndAgents,B,1,0,84,0.83,0,,,
PsychologicalProcess,2,LivingThings,D,50,13,5,0.85,2,polysemy(high); dense_siblings(medium),,
Pulling,2,PhysicalWorld,C,6,0,29,0.76,2,polysemy(medium); combined(critical),,
Punching,2,MindsAndAgents,B,2,0,51,0.83,0,,,
PureSubstance,2,PhysicalWorld,C,26,7,25,0.76,2,polysemy(high); combined(critical),,
Pursuing,2,MindsAndAgents,C,50,2,51,0.76,2,polysemy(high); combined(critical),,
Pushing,2,PhysicalWorld,C,10,0,29,0.76,2,polysemy(high); combined(critical),,
QState,2,Information,B,1,1,60,0.83,0,,,
QuantumLikeSystem,2,Information,B,1,0,60,0.83,0,,,
QuantumReasoningProcess,2,MindsAndAgents,B,1,0,84,0.83,0,,,
QuarterYear,2,PhysicalWorld,B,1,0,22,0.83,0,,,
QuaternaryRelation,2,Information,B,1,2,22,0.83,0,,,
Question,2,Information,A,2,0,4,0.88,0,,,
QuintaryRelation,2,Information,B,1,2,22,0.83,0,,,
Radiating,2,PhysicalWorld,C,50,7,29,0.76,2,polysemy(high); combined(critical),,
